stage,segment,ice_flag,ev_flag,naics_code,naics_title,row_type,period,employment
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-11-01,6111
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-12-01,6061
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2025-01-01,6118
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2025-02-01,6057
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2025-03-01,6077
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-01-01,26386
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-02-01,26523
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-03-01,26520
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-04-01,27036
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-05-01,27167
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-06-01,27346
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-07-01,26956
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-08-01,26996
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-09-01,26767
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-10-01,26999
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-11-01,27169
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2000-12-01,27365
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-01-01,26878
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-02-01,26742
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-03-01,26656
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-04-01,26850
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-05-01,26898
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-06-01,26716
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-07-01,26308
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-08-01,25985
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-09-01,25747
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-10-01,25711
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-11-01,25566
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2001-12-01,25533
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-01-01,25459
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-02-01,25315
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-03-01,25308
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-04-01,25082
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-05-01,25268
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-06-01,25315
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-07-01,25073
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-08-01,24924
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-09-01,24589
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-10-01,24561
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-11-01,24595
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2002-12-01,24620
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-01-01,24096
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-02-01,24077
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-03-01,23968
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-04-01,24053
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-05-01,24173
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-06-01,24319
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-07-01,24077
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-08-01,23990
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-09-01,23705
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-10-01,23691
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-11-01,23529
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2003-12-01,23544
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-01-01,22999
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-02-01,22977
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-03-01,23027
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-04-01,23435
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-05-01,23649
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-06-01,23768
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-07-01,23779
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-08-01,23779
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-09-01,23574
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-10-01,23630
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-11-01,23701
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2004-12-01,23799
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-01-01,23427
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-02-01,23438
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-03-01,23541
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-04-01,23619
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-05-01,23846
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-06-01,23987
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-07-01,23956
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-08-01,23907
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-09-01,23766
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-10-01,23645
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-11-01,23636
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2005-12-01,23713
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-01-01,23378
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-02-01,23545
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-03-01,23736
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-04-01,23709
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-05-01,23966
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-06-01,24294
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-07-01,24279
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-08-01,24078
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-09-01,23619
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-10-01,23619
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-11-01,23496
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2006-12-01,23517
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-01-01,23563
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-02-01,23461
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-03-01,23518
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-04-01,23822
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-05-01,23943
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-06-01,23938
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-07-01,24174
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-08-01,24007
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-09-01,23729
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-10-01,23797
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-11-01,23743
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2007-12-01,23848
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2008-01-01,23650
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2008-02-01,23730
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2008-03-01,23726
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2008-04-01,23825
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2008-05-01,23914
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2008-06-01,23936
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2008-07-01,23915
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",,,4238,"""Machinery, Equipment, and Supplies Merchant Wholesalers""",naics_detail,2008-08-01,23896
