year,title,code,type,employment_base,employment_proj,share_base,share_proj,change_numeric,change_percent,self_employed,openings,median_wage
2024,Automotive technicians and repairers,49-3020,Summary,998.6,1035.7,0.6,0.6,37.1,3.7,13.0,86.0,49950.0
2024,Automotive body and related repairers,49-3021,Line item,172.6,175.4,0.1,0.1,2.8,1.6,9.9,14.6,51680.0
2024,Automotive glass installers and repairers,49-3022,Line item,20.4,21.1,0.0,0.0,0.7,3.6,7.2,1.4,47260.0
2024,Automotive service technicians and mechanics,49-3023,Line item,805.6,839.2,0.5,0.5,33.6,4.2,13.8,70.0,49670.0
2024,Bus and truck mechanics and diesel engine specialists,49-3031,Line item,319.9,327.7,0.2,0.2,7.8,2.4,6.8,26.5,60640.0
2024,Heavy vehicle and mobile equipment service technicians and mechanics,49-3040,Summary,245.6,261.3,0.1,0.1,15.7,6.4,3.2,21.7,62740.0
2024,Farm equipment mechanics and service technicians,49-3041,Line item,39.0,43.3,0.0,0.0,4.3,11.0,3.4,3.7,52080.0
2024,"Mobile heavy equipment mechanics, except engines",49-3042,Line item,188.7,199.6,0.1,0.1,10.9,5.8,3.2,16.5,63980.0
2024,Rail car repairers,49-3043,Line item,17.9,18.4,0.0,0.0,0.5,2.8,3.3,1.5,65680.0
2024,Small engine mechanics,49-3050,Summary,78.0,81.3,0.0,0.0,3.3,4.2,7.8,7.6,48240.0
2024,Motorboat mechanics and service technicians,49-3051,Line item,26.2,27.8,0.0,0.0,1.6,6.0,7.9,2.6,54950.0
2024,Motorcycle mechanics,49-3052,Line item,14.9,15.7,0.0,0.0,0.8,5.3,8.0,1.5,47200.0
2024,Outdoor power equipment and other small engine mechanics,49-3053,Line item,36.9,37.8,0.0,0.0,0.9,2.5,7.6,3.5,46560.0
2024,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",49-3090,Summary,146.2,154.6,0.1,0.1,8.4,5.8,5.0,19.7,37960.0
2024,Bicycle repairers,49-3091,Line item,13.2,12.9,0.0,0.0,-0.3,-2.3,5.0,1.6,40360.0
2024,Recreational vehicle service technicians,49-3092,Line item,19.5,21.7,0.0,0.0,2.2,11.5,5.1,2.8,50540.0
2024,Tire repairers and changers,49-3093,Line item,113.4,119.9,0.1,0.1,6.5,5.7,5.0,15.3,37120.0
2024,"Other installation, maintenance, and repair occupations",49-9000,Summary,3449.3,3647.3,2.0,2.1,198.1,5.7,3.1,337.4,54790.0
2024,Control and valve installers and repairers,49-9010,Summary,76.1,80.0,0.0,0.0,3.9,5.1,,6.6,61600.0
2024,Mechanical door repairers,49-9011,Line item,28.4,31.7,0.0,0.0,3.2,11.4,,2.7,51050.0
2024,"Control and valve installers and repairers, except mechanical door",49-9012,Line item,47.7,48.3,0.0,0.0,0.6,1.3,,3.9,74690.0
2024,"Heating, air conditioning, and refrigeration mechanics and installers",49-9021,Line item,425.2,459.7,0.3,0.3,34.5,8.1,4.8,40.1,59810.0
2024,Home appliance repairers,49-9031,Line item,37.3,38.3,0.0,0.0,1.0,2.6,14.7,3.1,49410.0
2024,"Industrial machinery installation, repair, and maintenance workers",49-9040,Summary,539.4,608.4,0.3,0.3,69.0,12.8,1.4,54.2,63500.0
2024,Industrial machinery mechanics,49-9041,Line item,439.6,510.3,0.3,0.3,70.7,16.1,1.7,45.7,63760.0
2024,"Maintenance workers, machinery",49-9043,Line item,57.5,55.9,0.0,0.0,-1.6,-2.8,,4.8,60500.0
2024,Millwrights,49-9044,Line item,41.3,41.3,0.0,0.0,0.0,0.0,,3.6,65170.0
2024,"Refractory materials repairers, except brickmasons",49-9045,Line item,1.1,0.9,0.0,0.0,-0.2,-16.9,,0.1,58540.0
2024,Line installers and repairers,49-9050,Summary,227.3,232.6,0.1,0.1,5.4,2.4,1.4,19.6,81110.0
2024,Electrical power-line installers and repairers,49-9051,Line item,127.4,135.8,0.1,0.1,8.4,6.6,1.4,10.7,92560.0
2024,Telecommunications line installers and repairers,49-9052,Line item,99.9,96.8,0.1,0.1,-3.1,-3.1,1.3,8.9,70500.0
2024,Precision instrument and equipment repairers,49-9060,Summary,88.7,97.5,0.1,0.1,8.7,9.8,9.2,9.1,61430.0
2024,Camera and photographic equipment repairers,49-9061,Line item,2.3,1.9,0.0,0.0,-0.3,-15.1,8.7,0.2,49300.0
2024,Medical equipment repairers,49-9062,Line item,68.0,76.8,0.0,0.0,8.8,12.9,9.4,7.3,62630.0
2024,Musical instrument repairers and tuners,49-9063,Line item,6.2,6.3,0.0,0.0,0.1,1.4,9.8,0.6,45320.0
2024,Watch and clock repairers,49-9064,Line item,1.4,1.4,0.0,0.0,0.0,-1.1,9.8,0.1,60690.0
2024,"Precision instrument and equipment repairers, all other",49-9069,Line item,10.8,11.0,0.0,0.0,0.2,2.0,7.7,1.0,67080.0
2024,"Maintenance and repair workers, general",49-9071,Line item,1629.7,1692.1,1.0,1.0,62.4,3.8,1.1,159.8,48620.0
2024,Wind turbine service technicians,49-9081,Line item,13.6,20.5,0.0,0.0,6.8,49.9,16.7,2.3,62580.0
2024,"Miscellaneous installation, maintenance, and repair workers",49-9090,Summary,411.8,418.4,0.2,0.2,6.6,1.6,10.5,42.6,46970.0
2024,"Coin, vending, and amusement machine servicers and repairers",49-9091,Line item,32.5,31.6,0.0,0.0,-0.9,-2.9,11.5,3.5,47350.0
2024,Commercial divers,49-9092,Line item,4.2,4.5,0.0,0.0,0.4,8.5,16.6,0.4,61130.0
2024,Locksmiths and safe repairers,49-9094,Line item,18.8,17.2,0.0,0.0,-1.6,-8.3,16.2,1.7,50490.0
2024,Manufactured building and mobile home installers,49-9095,Line item,3.1,3.3,0.0,0.0,0.2,5.9,17.0,0.3,41080.0
2024,Riggers,49-9096,Line item,24.6,25.4,0.0,0.0,0.8,3.2,,2.5,62060.0
2024,Signal and track switch repairers,49-9097,Line item,8.7,8.8,0.0,0.0,0.1,1.7,15.3,0.8,83600.0
2024,"Helpers--installation, maintenance, and repair workers",49-9098,Line item,98.7,101.0,0.1,0.1,2.2,2.3,,11.8,38860.0
2024,"Installation, maintenance, and repair workers, all other",49-9099,Line item,221.2,226.5,0.1,0.1,5.4,2.4,15.4,21.5,48640.0
2024,Production occupations,51-0000,Summary,9001.2,8901.6,5.3,5.1,-99.6,-1.1,2.5,963.4,45960.0
2024,Supervisors of production workers,51-1000,Summary,698.6,706.9,0.4,0.4,8.3,1.2,1.2,67.7,71190.0
2024,First-line supervisors of production and operating workers,51-1011,Line item,698.6,706.9,0.4,0.4,8.3,1.2,1.2,67.7,71190.0
2024,Assemblers and fabricators,51-2000,Summary,1885.4,1874.2,1.1,1.1,-11.2,-0.6,0.6,198.8,43570.0
2024,"Aircraft structure, surfaces, rigging, and systems assemblers",51-2011,Line item,33.6,28.7,0.0,0.0,-4.9,-14.5,0.7,2.8,61680.0
2024,"Electrical, electronics, and electromechanical assemblers",51-2020,Summary,273.6,284.7,0.2,0.2,11.1,4.1,,30.7,44210.0
2024,"Coil winders, tapers, and finishers",51-2021,Line item,12.2,11.5,0.0,0.0,-0.8,-6.3,,1.2,47260.0
2024,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",51-2028,Line item,261.4,273.3,0.2,0.2,11.9,4.6,,29.6,44040.0
2024,Engine and other machine assemblers,51-2031,Line item,38.4,30.3,0.0,0.0,-8.1,-21.1,,2.8,52540.0
2024,Structural metal fabricators and fitters,51-2041,Line item,53.8,45.0,0.0,0.0,-8.8,-16.3,0.8,4.1,49900.0
2024,Fiberglass laminators and fabricators,51-2051,Line item,18.6,19.4,0.0,0.0,0.8,4.2,0.7,2.1,45760.0
2024,Timing device assemblers and adjusters,51-2061,Line item,0.2,0.2,0.0,0.0,0.0,-17.5,,0.0,40790.0
2024,Miscellaneous assemblers and fabricators,51-2090,Line item,1467.1,1465.9,0.9,0.8,-1.3,-0.1,0.7,156.3,42210.0
2024,Food processing workers,51-3000,Summary,891.3,931.6,0.5,0.5,40.4,4.5,3.1,121.0,38200.0
2024,Bakers,51-3011,Line item,249.1,263.2,0.1,0.2,14.0,5.6,6.2,39.9,36650.0
2024,"Butchers and other meat, poultry, and fish processing workers",51-3020,Summary,359.5,370.5,0.2,0.2,11.0,3.1,1.8,43.6,38500.0
2024,Butchers and meat cutters,51-3021,Line item,143.1,144.5,0.1,0.1,1.4,1.0,1.8,16.9,38960.0
2024,"Meat, poultry, and fish cutters and trimmers",51-3022,Line item,146.8,154.9,0.1,0.1,8.1,5.5,1.8,18.4,37700.0
2024,Slaughterers and meat packers,51-3023,Line item,69.6,71.2,0.0,0.0,1.5,2.2,1.8,8.4,39790.0
2024,Miscellaneous food processing workers,51-3090,Summary,282.6,297.9,0.2,0.2,15.3,5.4,2.0,37.5,40050.0
2024,"Food and tobacco roasting, baking, and drying machine operators and tenders",51-3091,Line item,20.7,20.8,0.0,0.0,0.1,0.6,8.8,2.4,42730.0
2024,Food batchmakers,51-3092,Line item,173.5,185.4,0.1,0.1,11.9,6.9,0.6,24.2,40790.0
2024,Food cooking machine operators and tenders,51-3093,Line item,29.7,29.9,0.0,0.0,0.2,0.6,6.2,4.4,40550.0
2024,"Food processing workers, all other",51-3099,Line item,58.7,61.8,0.0,0.0,3.1,5.3,1.7,6.5,38420.0
2024,Metal workers and plastic workers,51-4000,Summary,1639.4,1581.5,1.0,0.9,-57.9,-3.5,2.1,153.8,48660.0
2024,"Forming machine setters, operators, and tenders, metal and plastic",51-4020,Summary,97.3,94.5,0.1,0.1,-2.7,-2.8,,9.0,47460.0
2024,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",51-4021,Line item,66.0,66.8,0.0,0.0,0.8,1.2,,6.5,46980.0
2024,"Forging machine setters, operators, and tenders, metal and plastic",51-4022,Line item,8.8,7.2,0.0,0.0,-1.7,-18.9,,0.6,49240.0
2024,"Rolling machine setters, operators, and tenders, metal and plastic",51-4023,Line item,22.5,20.6,0.0,0.0,-1.9,-8.3,,1.9,48630.0
2024,"Machine tool cutting setters, operators, and tenders, metal and plastic",51-4030,Summary,282.9,247.7,0.2,0.1,-35.2,-12.4,,22.9,45870.0
2024,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",51-4031,Line item,174.7,153.6,0.1,0.1,-21.1,-12.1,,14.4,45590.0
2024,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",51-4032,Line item,5.3,4.3,0.0,0.0,-1.0,-19.6,,0.4,46630.0
2024,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",51-4033,Line item,70.1,61.7,0.0,0.0,-8.4,-12.0,,5.5,45190.0
2024,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",51-4034,Line item,18.9,16.4,0.0,0.0,-2.6,-13.6,,1.5,48620.0
2024,"Milling and planing machine setters, operators, and tenders, metal and plastic",51-4035,Line item,13.8,11.8,0.0,0.0,-2.0,-14.4,,1.1,48310.0
2024,Machinists,51-4041,Line item,299.5,299.6,0.2,0.2,0.0,0.0,0.3,29.5,56150.0
2024,"Metal furnace operators, tenders, pourers, and casters",51-4050,Summary,26.7,26.0,0.0,0.0,-0.8,-2.8,1.2,2.6,54100.0
2024,Metal-refining furnace operators and tenders,51-4051,Line item,20.8,20.3,0.0,0.0,-0.5,-2.3,1.2,2.0,55770.0
2024,"Pourers and casters, metal",51-4052,Line item,5.9,5.7,0.0,0.0,-0.3,-4.7,1.2,0.6,48940.0
2024,"Model makers and patternmakers, metal and plastic",51-4060,Summary,4.8,3.8,0.0,0.0,-1.0,-20.3,,0.4,59530.0
2024,"Model makers, metal and plastic",51-4061,Line item,3.2,2.6,0.0,0.0,-0.6,-18.2,,0.3,62700.0
2024,"Patternmakers, metal and plastic",51-4062,Line item,1.6,1.2,0.0,0.0,-0.4,-24.4,,0.1,54540.0
2024,"Molders and molding machine setters, operators, and tenders, metal and plastic",51-4070,Summary,167.3,158.2,0.1,0.1,-9.1,-5.5,,16.8,41890.0
2024,Foundry mold and coremakers,51-4071,Line item,12.7,9.4,0.0,0.0,-3.3,-25.9,,0.9,45700.0
2024,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",51-4072,Line item,154.6,148.8,0.1,0.1,-5.8,-3.8,,15.9,41230.0
2024,"Multiple machine tool setters, operators, and tenders, metal and plastic",51-4081,Line item,131.0,130.3,0.1,0.1,-0.7,-0.5,1.1,12.8,46060.0
2024,Tool and die makers,51-4111,Line item,55.2,49.3,0.0,0.0,-6.0,-10.8,,4.7,63180.0
2024,"Welding, soldering, and brazing workers",51-4120,Summary,496.2,502.5,0.3,0.3,6.4,1.3,6.3,48.8,50560.0
2024,"Welders, cutters, solderers, and brazers",51-4121,Line item,457.3,467.2,0.3,0.3,9.9,2.2,6.3,45.6,51000.0
2024,"Welding, soldering, and brazing machine setters, operators, and tenders",51-4122,Line item,38.9,35.4,0.0,0.0,-3.5,-9.0,6.4,3.2,47060.0
2024,Miscellaneous metal workers and plastic workers,51-4190,Summary,78.4,69.5,0.0,0.0,-8.9,-11.4,1.0,6.4,45050.0
2024,"Heat treating equipment setters, operators, and tenders, metal and plastic",51-4191,Line item,14.8,12.9,0.0,0.0,-1.9,-12.8,1.0,1.2,47450.0
2024,"Layout workers, metal and plastic",51-4192,Line item,5.7,5.4,0.0,0.0,-0.3,-5.4,,0.5,61870.0
2024,"Plating machine setters, operators, and tenders, metal and plastic",51-4193,Line item,31.7,27.4,0.0,0.0,-4.3,-13.6,1.0,2.5,41600.0
2024,"Tool grinders, filers, and sharpeners",51-4194,Line item,5.8,5.4,0.0,0.0,-0.5,-7.8,1.0,0.5,48970.0
2024,"Metal workers and plastic workers, all other",51-4199,Line item,20.4,18.5,0.0,0.0,-1.9,-9.5,1.0,1.7,42750.0
2024,Printing workers,51-5100,Summary,212.1,190.4,0.1,0.1,-21.8,-10.3,4.5,19.3,44830.0
2024,Prepress technicians and workers,51-5111,Line item,26.2,22.3,0.0,0.0,-3.8,-14.6,12.9,2.8,47300.0
2024,Printing press operators,51-5112,Line item,150.2,138.0,0.1,0.1,-12.2,-8.1,4.2,13.7,45160.0
2024,Print binding and finishing workers,51-5113,Line item,35.8,30.0,0.0,0.0,-5.8,-16.1,,2.8,39820.0
2024,"Textile, apparel, and furnishings workers",51-6000,Summary,520.7,504.2,0.3,0.3,-16.5,-3.2,9.6,66.8,35580.0
2024,Laundry and dry-cleaning workers,51-6011,Line item,202.6,213.5,0.1,0.1,10.9,5.4,2.3,31.9,33800.0
2024,"Pressers, textile, garment, and related materials",51-6021,Line item,28.4,24.6,0.0,0.0,-3.8,-13.5,,2.8,33880.0
2024,Sewing machine operators,51-6031,Line item,124.0,110.7,0.1,0.1,-13.3,-10.8,11.2,13.0,36000.0
2024,Shoe and leather workers,51-6040,Summary,13.6,13.1,0.0,0.0,-0.5,-3.8,19.1,1.3,36460.0
2024,Shoe and leather workers and repairers,51-6041,Line item,9.5,9.1,0.0,0.0,-0.4,-3.8,19.1,0.9,35950.0
2024,Shoe machine operators and tenders,51-6042,Line item,4.1,3.9,0.0,0.0,-0.2,-3.7,19.0,0.4,38160.0
2024,"Tailors, dressmakers, and sewers",51-6050,Summary,44.2,42.1,0.0,0.0,-2.1,-4.8,57.4,5.6,39590.0
2024,"Sewers, hand",51-6051,Line item,5.4,5.0,0.0,0.0,-0.4,-7.0,57.2,0.7,33760.0
2024,"Tailors, dressmakers, and custom sewers",51-6052,Line item,38.8,37.1,0.0,0.0,-1.7,-4.5,57.4,5.0,40860.0
2024,"Textile machine setters, operators, and tenders",51-6060,Summary,52.5,47.1,0.0,0.0,-5.4,-10.2,2.4,5.9,37800.0
2024,Textile bleaching and dyeing machine operators and tenders,51-6061,Line item,6.2,5.5,0.0,0.0,-0.6,-10.1,2.4,0.7,37320.0
2024,"Textile cutting machine setters, operators, and tenders",51-6062,Line item,9.3,8.2,0.0,0.0,-1.1,-11.7,2.4,1.0,37940.0
2024,"Textile knitting and weaving machine setters, operators, and tenders",51-6063,Line item,15.3,13.6,0.0,0.0,-1.7,-11.2,2.4,1.7,38260.0
2024,"Textile winding, twisting, and drawing out machine setters, operators, and tenders",51-6064,Line item,21.7,19.8,0.0,0.0,-1.9,-9.0,2.4,2.5,37660.0
2024,"Miscellaneous textile, apparel, and furnishings workers",51-6090,Summary,55.4,53.1,0.0,0.0,-2.2,-4.0,3.8,6.3,43670.0
2024,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",51-6091,Line item,15.2,15.0,0.0,0.0,-0.2,-1.1,,2.0,44980.0
2024,Fabric and apparel patternmakers,51-6092,Line item,2.8,2.5,0.0,0.0,-0.3,-10.2,,0.3,67670.0
2024,Upholsterers,51-6093,Line item,22.7,22.3,0.0,0.0,-0.4,-1.8,9.2,2.2,46190.0
2024,"Textile, apparel, and furnishings workers, all other",51-6099,Line item,14.7,13.3,0.0,0.0,-1.4,-9.4,,1.7,37010.0
2024,Woodworkers,51-7000,Summary,233.5,229.3,0.1,0.1,-4.3,-1.8,11.7,23.3,43640.0
2024,Cabinetmakers and bench carpenters,51-7011,Line item,86.0,84.7,0.1,0.0,-1.4,-1.6,9.0,8.1,46020.0
2024,Furniture finishers,51-7021,Line item,20.5,19.8,0.0,0.0,-0.7,-3.3,32.0,2.0,42530.0
2024,"Model makers and patternmakers, wood",51-7030,Summary,1.4,1.3,0.0,0.0,-0.1,-4.6,57.9,0.1,51920.0
2024,"Model makers, wood",51-7031,Line item,0.9,0.9,0.0,0.0,0.0,-4.5,57.8,0.1,51850.0
2024,"Patternmakers, wood",51-7032,Line item,0.5,0.4,0.0,0.0,0.0,-5.0,58.1,0.0,52520.0
2024,"Woodworking machine setters, operators, and tenders",51-7040,Summary,108.0,106.6,0.1,0.1,-1.4,-1.3,1.6,11.2,40300.0
2024,"Sawing machine setters, operators, and tenders, wood",51-7041,Line item,45.0,44.7,0.0,0.0,-0.3,-0.6,3.8,4.8,39950.0
2024,"Woodworking machine setters, operators, and tenders, except sawing",51-7042,Line item,63.1,61.9,0.0,0.0,-1.1,-1.8,,6.4,40440.0
2024,"Woodworkers, all other",51-7099,Line item,17.6,16.8,0.0,0.0,-0.8,-4.4,59.5,1.8,41220.0
2024,Plant and system operators,51-8000,Summary,297.9,282.0,0.2,0.2,-15.9,-5.3,0.8,25.8,70740.0
2024,"Power plant operators, distributors, and dispatchers",51-8010,Summary,46.6,41.9,0.0,0.0,-4.7,-10.1,,3.8,103600.0
2024,Nuclear power reactor operators,51-8011,Line item,5.7,4.9,0.0,0.0,-0.9,-15.3,,0.4,122610.0
2024,Power distributors and dispatchers,51-8012,Line item,9.3,9.0,0.0,0.0,-0.3,-3.2,,0.8,107240.0
2024,Power plant operators,51-8013,Line item,31.6,28.0,0.0,0.0,-3.5,-11.2,,2.5,99670.0
2024,Stationary engineers and boiler operators,51-8021,Line item,33.3,34.0,0.0,0.0,0.7,2.2,3.1,3.8,75190.0
2024,Water and wastewater treatment plant and system operators,51-8031,Line item,132.4,123.8,0.1,0.1,-8.7,-6.5,1.1,10.7,58260.0
2024,Miscellaneous plant and system operators,51-8090,Summary,85.6,82.3,0.1,0.0,-3.2,-3.8,,7.6,81930.0
2024,Chemical plant and system operators,51-8091,Line item,18.1,17.0,0.0,0.0,-1.1,-6.1,,1.6,73540.0
2024,Gas plant operators,51-8092,Line item,16.2,14.8,0.0,0.0,-1.4,-8.8,,1.3,83400.0
2024,"Petroleum pump system operators, refinery operators, and gaugers",51-8093,Line item,34.9,34.0,0.0,0.0,-1.0,-2.8,,3.2,97540.0
2024,"Plant and system operators, all other",51-8099,Line item,16.3,16.6,0.0,0.0,0.3,1.6,,1.6,61710.0
2024,Other production occupations,51-9000,Summary,2622.3,2601.5,1.5,1.5,-20.8,-0.8,2.1,286.9,45970.0
2024,"Chemical processing machine setters, operators, and tenders",51-9010,Summary,183.2,185.2,0.1,0.1,1.9,1.0,0.4,19.8,54110.0
2024,Chemical equipment operators and tenders,51-9011,Line item,128.9,133.1,0.1,0.1,4.3,3.3,0.4,14.4,57090.0
2024,"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",51-9012,Line item,54.4,52.0,0.0,0.0,-2.3,-4.3,0.4,5.4,49500.0
2024,"Crushing, grinding, polishing, mixing, and blending workers",51-9020,Summary,141.5,131.5,0.1,0.1,-10.1,-7.1,,12.3,47110.0
2024,"Crushing, grinding, and polishing machine setters, operators, and tenders",51-9021,Line item,28.7,27.9,0.0,0.0,-0.7,-2.5,,2.7,46890.0
2024,"Grinding and polishing workers, hand",51-9022,Line item,11.8,9.3,0.0,0.0,-2.5,-21.2,,0.8,41690.0
2024,"Mixing and blending machine setters, operators, and tenders",51-9023,Line item,101.1,94.3,0.1,0.1,-6.8,-6.8,,8.8,47680.0
2024,Cutting workers,51-9030,Summary,56.0,53.6,0.0,0.0,-2.4,-4.3,3.3,5.9,45140.0
2024,"Cutters and trimmers, hand",51-9031,Line item,7.0,5.7,0.0,0.0,-1.3,-18.1,3.4,0.6,38800.0
2024,"Cutting and slicing machine setters, operators, and tenders",51-9032,Line item,49.0,47.9,0.0,0.0,-1.1,-2.3,3.3,5.3,45700.0
2024,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",51-9041,Line item,57.3,58.4,0.0,0.0,1.1,2.0,,5.2,45130.0
2024,"Furnace, kiln, oven, drier, and kettle operators and tenders",51-9051,Line item,16.5,17.0,0.0,0.0,0.5,3.0,1.5,1.9,47010.0
2024,"Inspectors, testers, sorters, samplers, and weighers",51-9061,Line item,598.0,598.1,0.4,0.3,0.1,0.0,1.4,69.9,47460.0
2024,Jewelers and precious stone and metal workers,51-9071,Line item,35.1,33.2,0.0,0.0,-1.9,-5.5,33.9,4.0,49140.0
2024,Dental and ophthalmic laboratory technicians and medical appliance technicians,51-9080,Summary,66.8,66.0,0.0,0.0,-0.7,-1.1,4.0,7.7,45820.0
2024,Dental laboratory technicians,51-9081,Line item,35.2,33.6,0.0,0.0,-1.6,-4.7,4.0,3.9,48310.0
2024,Medical appliance technicians,51-9082,Line item,12.0,12.4,0.0,0.0,0.4,3.7,4.0,1.5,47060.0
2024,Ophthalmic laboratory technicians,51-9083,Line item,19.6,20.0,0.0,0.0,0.5,2.3,4.0,2.4,38420.0
2024,Packaging and filling machine operators and tenders,51-9111,Line item,381.2,398.2,0.2,0.2,17.0,4.5,,45.3,40900.0
2024,Painting workers,51-9120,Summary,174.3,175.6,0.1,0.1,1.3,0.7,3.6,16.7,47390.0
2024,"Painting, coating, and decorating workers",51-9123,Line item,8.8,8.9,0.0,0.0,0.1,1.4,3.5,0.8,40860.0
2024,"Coating, painting, and spraying machine setters, operators, and tenders",51-9124,Line item,165.5,166.7,0.1,0.1,1.2,0.7,3.6,15.8,47590.0
2024,Semiconductor processing technicians,51-9141,Line item,31.9,35.4,0.0,0.0,3.5,10.9,,3.9,51180.0
2024,Photographic process workers and processing machine operators,51-9151,Line item,11.2,10.9,0.0,0.0,-0.3,-2.6,39.0,1.5,40100.0
2024,Computer numerically controlled tool operators and programmers,51-9160,Summary,205.4,190.0,0.1,0.1,-15.4,-7.5,0.2,16.6,51330.0
2024,Computer numerically controlled tool operators,51-9161,Line item,177.1,158.1,0.1,0.1,-19.0,-10.7,0.2,13.5,49970.0
2024,Computer numerically controlled tool programmers,51-9162,Line item,28.3,31.9,0.0,0.0,3.6,12.8,,3.1,65670.0
2024,Miscellaneous production workers,51-9190,Summary,663.9,648.4,0.4,0.4,-15.4,-2.3,2.9,76.0,40960.0
2024,Adhesive bonding machine operators and tenders,51-9191,Line item,12.2,12.3,0.0,0.0,0.1,1.0,,1.3,45210.0
2024,"Cleaning, washing, and metal pickling equipment operators and tenders",51-9192,Line item,14.6,15.2,0.0,0.0,0.5,3.6,3.7,1.6,41460.0
2024,Cooling and freezing equipment operators and tenders,51-9193,Line item,7.1,7.6,0.0,0.0,0.5,7.2,3.7,0.8,40160.0
2024,Etchers and engravers,51-9194,Line item,8.6,8.6,0.0,0.0,-0.1,-0.7,3.2,0.9,40450.0
2024,"Molders, shapers, and casters, except metal and plastic",51-9195,Line item,41.7,44.3,0.0,0.0,2.6,6.2,14.2,5.5,45690.0
2024,"Paper goods machine setters, operators, and tenders",51-9196,Line item,97.5,91.4,0.1,0.1,-6.1,-6.3,1.2,8.1,49390.0
2024,Tire builders,51-9197,Line item,20.9,21.4,0.0,0.0,0.5,2.3,,2.5,55580.0
2024,Helpers--production workers,51-9198,Line item,168.5,153.5,0.1,0.1,-15.0,-8.9,0.1,23.6,38220.0
2024,"Production workers, all other",51-9199,Line item,292.8,294.3,0.2,0.2,1.5,0.5,3.7,31.6,38820.0
2024,Transportation and material moving occupations,53-0000,Summary,14204.6,14784.4,8.4,8.4,579.9,4.1,4.2,1830.0,42740.0
2024,Supervisors of transportation and material moving workers,53-1000,Summary,619.9,643.0,0.4,0.4,23.1,3.7,0.8,62.4,61900.0
2024,Aircraft cargo handling supervisors,53-1041,Line item,10.3,10.8,0.0,0.0,0.5,5.2,0.8,1.1,63940.0
2024,"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",53-1047,Line item,609.6,632.2,0.4,0.4,22.5,3.7,0.8,61.3,61890.0
2024,Air transportation workers,53-2000,Summary,327.3,347.0,0.2,0.2,19.8,6.0,0.6,41.8,106500.0
